-0.99621,-3.5808,-0.24739,-0.7127,5.5657,1,1,0.14113,3.6553,2.7073,1,4
-0.32881,-0.48266,-0.2249,0.3639,0.42132,-2,1,2.0705,5.7414,11.57,2,8
-0.066011,-1.7344,0.94235,0.85636,-1.0628,2,1,0.012895,4.155,7.5675,1,5
0.26605,-1.5432,1.0395,-0.98777,-0.55561,-2,1,0.35285,0.97028,10.288,1,1
-0.25507,-0.89301,0.74381,-0.016776,-1.1001,0,1,0.51304,3.7272,10.005,3,2
0.83196,4.9557,1.3967,0.12085,0.21867,2,1,0.017187,13.808,4.1212,3,3
0.19251,0.069493,-1.233,-1.0885,-1.0057,1,-1,0.081752,11.097,6.7658,3,4
-0.28956,-2.9402,-0.29453,-1.2265,1.789,-1,1,0.0026713,2.1337,3.5006,0,3
-0.86469,-2.9319,1.202,-1.3198,5.911,1,-1,0.2101,4.4437,8.2081,0,2
-0.90882,-0.0022595,0.40971,-0.12219,-1.7736,1,-1,2.9214,2.6567,9.2807,1,5
0.35176,4.5015,-1.5923,-0.92984,1.1872,-2,-1,0.00046073,6.7711,14.394,3,5
0.82534,3.6513,-0.36579,-0.0072892,-0.32486,-2,1,0.12677,3.9821,16.746,1,3
-0.72611,4.7656,-0.36595,-1.5089,-0.98142,1,1,0.025166,4.018,6.948,2,6
-0.50975,-3.33,1.1791,-1.852,-0.98404,-1,1,0.069302,16.47,7.4811,0,2
-0.043956,-4.0326,0.69655,-3.146,-3.5366,0,1,6.5771,7.6382,12.698,1,7
0.99321,-3.4623,0.4697,-1.3358,0.18405,-2,-1,0.12779,3.8278,6.4383,1,3
0.76093,1.1055,1.9683,0.56429,-5.3564,-2,1,0.43249,8.2528,5.9562,1,9
-0.0069508,-0.94417,2.2855,2.8047,-0.44457,-2,-1,1.2243,8.6624,2.0927,1,10
-0.95932,-3.1873,0.7676,-2.0678,-0.64021,0,1,0.02188,3.8009,13.236,0,2
-0.59911,1.4792,-1.2394,1.7421,0.30735,0,-1,3.667,9.1252,11.719,0,5
-0.78064,0.032208,-0.2346,1.5728,-0.60911,0,-1,0.12418,10.277,14.484,2,5
-0.70223,0.68863,0.85235,-0.86708,0.31321,-1,1,0.0019142,5.3055,4.285,1,5
-0.77983,-2.333,-1.8319,2.8883,-1.827,0,-1,0.096686,1.1735,4.2532,0,6
-0.93499,-0.23342,-0.85725,2.0391,0.70895,2,-1,0.64661,8.3466,18.325,0,1
0.06243,1.9709,1.3258,-0.43395,2.3463,1,1,0.12053,2.1477,20.894,3,4
0.79869,3.9811,0.50084,2.0171,2.1896,-1,-1,0.018294,7.0162,13.035,0,3
-0.99177,-4.0347,0.47956,0.044433,-2.9231,1,-1,0.53919,11.976,6.1772,1,6
-0.70228,-0.089993,-0.98125,-1.1977,-0.26461,-2,-1,1.0633,4.746,8.8082,0,2
0.64813,-2.0333,-1.5256,-0.70212,-1.6462,-2,-1,0.22705,2.1361,9.446,0,5
-0.94063,-0.37299,-2.495,-0.18823,-1.7667,1,1,0.26137,3.4929,9.8912,1,7
0.32378,1.5392,-0.18967,0.93608,-1.6104,0,1,1.9668,7.9461,18.44,2,5
-0.12749,-4.5424,-1.0652,-0.46723,0.36731,-1,-1,0.066435,3.0968,18.094,0,5
-0.98041,1.1886,1.776,-0.25633,-0.16003,2,-1,0.9162,2.8079,6.3631,2,7
-0.84507,3.1825,1.553,0.45093,1.6841,1,-1,0.79177,4.8268,12.844,1,7
-0.74843,3.7641,2.0533,-1.2564,-5.382,1,-1,2.6571,2.2643,11.176,1,3
0.25036,0.79216,0.020571,-1.1271,-0.6013,-1,-1,0.053014,2.1262,4.3449,2,4
-0.31218,-2.024,-1.2697,0.75896,-2.2414,1,-1,0.54426,4.215,8.3111,1,7
-0.038547,4.981,0.49736,1.7767,1.0157,0,-1,1.2548,7.8354,6.9412,3,4
-0.015163,2.0237,1.034,-3.3391,-0.58622,0,-1,3.4218,4.9721,10.162,1,6
0.48699,3.8975,0.25648,1.2282,-0.52505,1,-1,0.37119,9.8982,4.7104,1,6
-0.45717,4.9145,-0.94677,-1.0338,0.84568,-1,-1,0.62074,2.6683,9.7842,3,3
-0.23851,-3.1381,-1.0296,-0.51622,2.3799,2,-1,0.53597,1.2256,5.4535,0,3
-0.97626,3.7791,1.1735,-2.1941,1.1642,0,-1,2.1556e-05,1.701,20.213,3,6
0.66487,2.1383,0.95108,3.5332,-1.4091,1,1,0.82017,6.1079,7.2894,4,4
-0.71901,0.8088,-0.58793,-1.6343,1.0187,-1,1,1.1442,7.4935,4.9944,2,2
-0.089058,0.80838,1.1701,-0.44242,0.97673,1,1,0.052923,4.8363,6.3117,0,3
0.76352,-4.4607,0.52453,1.1109,-4.1821,-2,1,0.36603,5.2109,11.089,1,1
-0.40977,1.2634,0.18083,0.64996,-1.8177,0,-1,0.19535,2.2843,8.4455,0,5
-0.13328,-3.3832,-1.6574,0.10615,0.037138,2,-1,1.293,8.1453,11.992,2,5
0.083611,2.099,-0.056468,1.0465,-7.2148,0,1,1.9037,3.7865,10.035,1,4
0.033019,3.0624,1.2212,1.0535,2.3702,-1,-1,6.3782,3.924,7.4914,3,2
0.86152,2.2326,-1.788,2.2262,-0.76508,0,1,1.6364,1.0638,11.804,1,1
-0.57356,-1.0288,-1.6192,-0.54276,3.141,1,1,2.6247,1.681,14.611,0,5
0.85849,0.54581,-0.43884,-0.62762,-1.9198,2,-1,8.2661e-05,9.0377,9.2513,0,7
0.83658,1.2576,0.18749,0.18942,0.18268,-2,-1,0.53304,6.2588,6.6851,0,2
-0.74741,4.504,0.025577,-0.67956,2.4415,-2,-1,1.4102,0.6195,10.149,2,4
0.38272,4.6624,0.46204,-0.72032,-3.4091,-2,1,0.47065,3.506,15.272,0,7
-0.099746,2.3299,1.2092,-0.50948,1.2127,1,-1,0.43086,5.1094,9.6454,0,2
0.7072,3.5859,-1.2508,1.9885,-1.0422,2,1,1.5145,2.8962,9.4845,1,4
0.51054,-3.69,0.48793,0.74782,1.0834,-2,-1,3.7159,7.7412,13.995,1,9
0.68016,4.9092,-0.87332,-1.0283,-1.3949,1,-1,4.675,8.3353,12.403,1,5
0.77205,3.7368,1.0847,-1.5576,0.38725,-1,-1,0.60823,2.0524,12.472,1,8
-0.97472,0.53519,1.0994,-2.474,-4.2623,-2,1,11.329,2.2623,8.8274,1,2
-0.64862,2.8593,-0.056031,1.0135,-1.7092,-1,1,3.0737,1.7846,3.6331,0,3
-0.068415,-3.8288,-0.71417,-0.62009,-0.018915,-1,-1,2.4998,1.574,13.061,1,5
0.31655,2.7431,-0.4414,1.2755,1.2895,1,1,2.171,6.7833,13.719,3,5
0.031491,-1.8572,-0.22469,0.81879,-1.8485,2,-1,0.064724,1.4024,13.744,0,2
0.23007,1.3305,-0.19175,1.4433,0.57175,1,1,1.0327,10.737,1.722,1,5
0.22985,-4.1711,0.70989,2.1794,3.5864,2,-1,0.0027436,9.0647,3.9482,1,6
-0.23895,-0.74005,0.59577,-1.117,-1.1993,-2,-1,0.81698,5.0452,5.9854,2,4
-0.11505,2.6885,0.45384,1.065,-1.8402,-2,-1,1.4187,9.1213,11.132,0,3
0.8112,-0.5101,1.3865,-0.1117,0.2837,0,-1,2.3243,2.3361,15.023,0,5
-0.18964,-4.0188,-0.61487,0.84336,0.85756,-2,1,0.21465,1.1864,5.2094,0,3
0.19257,-1.445,-0.37196,2.2629,-1.2476,2,1,2.6855,4.7413,9.3934,1,1
-0.76975,-4.5691,-0.96941,-0.13104,-1.7887,-1,-1,0.071768,13.771,5.4427,1,5
-0.061775,0.13379,-1.1309,-0.98702,1.9232,2,-1,0.34719,5.206,11.245,0,1
0.22873,-1.7623,-0.32423,0.54358,2.0287,-1,-1,0.0081099,2.5971,8.2542,0,8
0.72169,-4.648,-1.2035,-0.3569,-1.2065,1,-1,0.16868,2.013,11.6,1,5
-0.99394,-4.0063,-1.0339,-0.76606,1.3708,1,-1,0.18746,4.2208,9.9367,1,3
0.32045,3.1706,-0.26826,0.074967,0.44066,-2,-1,4.5331,5.6365,5.2651,2,8
0.79235,-4.4456,-0.78732,0.015417,-1.7156,0,-1,3.3989,4.5281,4.6946,0,4
0.54386,4.1947,-0.96924,-1.473,-2.531,-2,1,0.74709,6.7959,12.372,1,5
0.2459,4.9009,0.045618,1.0159,-0.73124,1,1,0.094292,3.2122,3.9162,1,8
0.86727,-2.9401,0.07086,1.7251,-1.3716,2,-1,0.051665,5.5387,8.2666,0,6
0.26665,-4.2928,-0.38236,1.2357,1.1442,-2,-1,0.089126,1.9405,6.692,1,5
0.35533,2.8061,-0.87073,-1.5822,2.922,1,-1,0.00076769,3.7354,7.9133,2,4
0.9098,2.8909,1.0045,-1.7191,-2.8306,-1,1,1.0707,2.837,17.987,1,5
0.83876,-3.4683,0.50474,1.0591,2.1726,-2,1,1.2435,6.991,5.7037,1,3
-0.84124,-1.5183,-0.25835,-0.19721,0.14359,-2,1,0.50275,1.9724,10.536,0,6
-0.58389,4.2791,-0.9667,1.9203,-0.53743,1,-1,0.05284,4.2371,16.838,1,5
0.77866,1.3907,-0.55387,-1.327,3.1298,0,-1,0.66744,4.965,10.743,1,2
0.7886,-4.7148,0.29522,1.3735,0.84038,-1,1,0.2271,8.0991,6.2857,3,4
0.93555,-0.80708,1.2158,1.3168,-2.2593,1,-1,1.8332,4.0882,8.9445,1,3
0.05964,-1.6385,-1.3004,-2.081,-1.5342,-1,1,1.9109,3.0287,4.187,0,1
-0.8734,-0.12456,0.34786,-2.2153,2.2585,1,1,0.082044,1.8281,5.3337,0,5
-0.47489,-2.6178,-0.76095,-1.0994,2.9946,-1,1,0.94417,2.4664,6.4469,1,9
-0.19396,0.33161,0.51565,-0.58495,-0.97275,2,-1,0.68208,4.0592,11.432,2,5
0.23519,1.002,-0.34543,0.83956,1.9444,-2,1,0.13442,1.4318,6.6872,1,5
-0.42209,-1.5874,-1.579,-0.33886,-3.3138,2,-1,0.21634,3.3021,10.063,2,7
-0.48707,1.8979,1.6553,1.3136,-2.5691,1,1,1.0242,3.5551,4.3991,2,7
-0.38859,1.3698,0.18714,1.3003,0.45573,0,-1,2.9828,1.7607,10.166,1,5
-0.82701,4.5788,-0.34928,0.5255,-5.2023,-1,-1,0.78925,3.2399,6.9944,2,7
-0.11217,-0.38869,0.34057,-0.53053,1.4914,-2,1,0.0041327,4.9677,7.8766,1,7
0.90315,4.1603,-0.0070269,0.59742,0.62475,-1,-1,0.45831,17.224,12.632,0,3
-0.84803,-0.24813,-0.65448,-1.4127,3.6421,0,-1,0.075537,1.346,7.545,3,3
0.37245,0.84769,-1.4349,1.8356,-0.26764,2,-1,0.36854,3.248,7.8327,0,7
-0.79427,-0.31373,1.0099,-0.37839,-2.3516,2,1,0.13751,7.1402,20.131,0,6
-0.46799,-3.4628,1.4733,1.3776,-3.6899,-1,1,1.3575,8.0243,8.4531,2,1
-0.69533,3.8986,0.080668,-0.77459,-2.237,-1,1,3.1443,15.073,9.151,2,4
0.53008,-2.5333,1.3239,0.46403,0.082976,2,1,2.8069,4.7872,8.6477,2,4
0.58248,-3.7785,-0.33305,1.2632,0.15445,0,-1,1.6998,3.2567,8.2852,1,4
-0.91443,-3.2182,-0.69758,-0.85991,3.6116,2,1,0.5899,1.3203,8.4688,1,2
0.36385,-1.9501,-1.2637,-2.6633,-3.1762,1,1,0.69634,2.7377,6.87,2,6
0.60985,-2.5525,0.12816,2.0304,4.1251,1,1,0.47246,7.2718,12.175,2,6
0.89865,3.5613,-1.3073,2.1235,1.8741,-2,-1,1.7041,9.5094,5.0103,3,4
0.94356,4.0993,-1.306,-1.354,1.8481,0,-1,1.5427,3.3199,8.272,1,5
0.33398,-0.033069,-1.0207,0.22917,-0.26797,1,-1,0.017439,1.2562,16.771,4,3
0.42166,-0.093843,-1.5845,-0.81826,-3.0713,0,1,0.073207,3.2202,8.9641,1,6
-0.58435,-1.5533,-1.7345,-0.73032,3.2473,1,1,0.009194,2.132,10.445,1,8
-0.26964,-4.4956,2.0146,0.92239,-0.12978,-2,-1,0.25646,2.6502,10.678,1,4
0.65542,1.236,0.19604,-0.713,3.0823,0,-1,0.82605,3.1055,22.083,0,8
0.96641,-2.4104,1.3154,0.47891,-1.7294,-1,-1,0.058101,2.0216,11.301,0,4
-0.031797,4.8855,1.696,-1.9356,-0.88206,1,1,0.35001,6.0853,15.204,1,4
-0.59872,3.274,-0.53878,0.57378,-2.5815,-1,-1,0.0034333,4.1992,7.3337,1,3
0.26395,-1.9051,0.84257,-1.377,-0.20041,-1,1,1.4719,3.8577,9.0882,1,2
0.9094,-2.6706,1.2577,4.4102,2.5391,0,1,0.64522,5.6571,12.675,1,2
-0.066728,-2.7171,-0.91684,1.5156,-2.8655,-2,-1,0.38151,3.124,7.8963,1,4
0.24017,-0.35956,-0.34915,1.4864,-2.5379,-1,-1,0.63722,0.31528,9.1283,5,8
0.85173,2.9068,-1.5639,0.84056,1.0739,0,-1,0.54945,2.2001,6.5702,0,8
0.87601,1.0415,-0.32209,0.65128,1.7831,0,1,0.78063,4.8227,18.806,0,4
0.77059,-4.1104,0.056881,2.6727,-1.0304,-1,1,0.59524,9.6509,9.6401,0,10
0.67991,-0.94186,1.0109,-0.67768,-0.096727,-1,1,2.3554,10.399,7.0077,2,5
-0.7674,1.7475,-1.092,-0.021809,0.83739,-1,1,2.9775,2.377,5.9952,3,7
0.42413,-0.1704,0.75852,0.087012,-2.0027,2,-1,0.023707,3.1739,23.244,0,7
0.47326,3.3347,0.15644,1.5817,-1.7856,0,1,0.084353,6.6634,12.473,0,4
-0.72651,-1.1682,0.35499,-1.8401,-0.26581,2,-1,0.38868,6.7309,15.117,1,2
0.91932,-0.52028,0.31447,0.3643,-0.082679,1,1,0.022604,3.3539,12.334,2,9
-0.99708,1.7862,2.6723,-1.323,2.2103,-2,1,0.050208,2.0045,12.116,1,6
0.10186,1.9699,-0.59104,-1.2291,0.44369,2,1,1.5372,2.198,18.143,1,7
-0.075437,3.6459,-0.80201,-0.76166,-4.7714,1,-1,0.81632,4.2667,13.389,0,5
-0.49599,-3.5238,1.495,1.6975,-0.82329,0,-1,4.8678,4.2765,8.827,1,6
0.92087,-1.3956,-0.14254,-2.5233,2.8583,-2,1,0.15033,4.6391,10.833,2,4
0.72404,-1.6703,-0.64647,-2.687,2.1586,2,-1,0.0033681,1.7951,22.088,2,5
-0.8454,-1.4123,0.67899,2.5158,-4.0064,-1,-1,0.76665,2.0849,9.8467,2,4
0.34877,-0.43485,0.15181,-2.7678,0.69811,-2,-1,0.41155,7.734,6.963,1,4
0.90191,4.5452,1.0947,0.36176,-3.265,-2,-1,1.2125,4.4044,3.0866,1,5
-0.93738,4.8726,-0.42457,-0.2648,0.48047,2,1,0.045742,1.6797,7.4101,1,8
0.98598,-4.9199,1.8352,2.9947,5.7937,1,1,0.0021324,6.0889,12.221,1,3
-0.67189,-3.6302,0.6723,0.043657,0.71596,0,1,2.9288,4.1973,1.8503,1,4
0.47859,-0.42265,2.1017,-1.869,2.6426,2,1,0.11665,1.0805,11.177,3,7
-0.97361,3.2147,-1.6888,-1.5821,1.3799,2,-1,1.5014,2.2836,9.0434,0,9
-0.34595,2.1841,-0.58302,-1.6857,-0.9903,-2,1,0.58294,1.6267,7.7623,2,6
-0.29354,-1.9059,0.00013617,-1.6155,0.12505,-2,-1,3.1063,7.9726,10.787,4,5
-0.95654,-2.8426,0.086653,2.052,-0.98156,-2,1,0.00070025,5.1042,8.2374,0,3
0.75575,-0.74979,-0.22325,-1.4401,1.6377,-1,-1,0.04308,4.146,16.113,0,6
-0.8054,-2.8789,0.23708,0.83282,-1.1552,0,-1,0.0060029,3.8225,4.4937,1,4
-0.77917,-1.3711,-0.057877,2.1768,2.3269,0,-1,0.79701,7.9934,10.181,3,6
0.83608,-4.0419,0.2984,0.40869,-1.7273,-2,1,1.7967,6.4644,6.6709,0,4
0.68308,-3.4871,-0.68234,-0.78496,-1.7776,-1,1,0.98371,1.3568,9.1446,1,6
-0.18081,0.012481,-1.8366,0.13016,-2.7377,1,-1,2.9492,7.6802,10.642,0,6
-0.6399,-2.488,0.65353,0.34581,0.086386,-1,-1,0.58885,6.375,14.37,1,6
0.28698,3.1953,2.1186,-4.0966,-1.9007,-2,-1,0.0022868,2.4931,18.278,1,5
-0.23292,4.5349,-1.9614,-1.4182,-0.54804,-2,-1,0.2842,3.1144,9.8546,1,7
0.74096,-2.6979,-0.55571,0.80488,-2.562,0,1,0.0071936,5.3636,10.05,2,7
-0.905,1.95,1.2134,-0.397,-2.6822,2,1,0.10936,1.819,15.699,1,9
0.12818,1.5357,0.58138,-0.33232,-2.3488,2,-1,1.8949,3.3191,5.1759,1,3
0.80823,1.8609,0.23284,-0.083611,3.0469,-1,-1,1.2296,4.4304,4.7865,2,4
-0.21353,-3.5878,-0.018374,-0.019457,2.5249,1,-1,1.9273,8.3656,7.8152,0,6
-0.74692,-4.9389,-0.45736,-2.8588,3.9667,0,-1,0.00096101,8.9812,13.804,0,6
0.39224,-4.4447,2.5176,1.3466,-3.453,1,-1,2.6387,3.8771,7.0302,0,7
-0.16994,3.5372,-0.15175,1.7519,1.5943,0,1,4.3776,1.2502,10.901,3,4
-0.91998,-3.5368,-0.6135,1.6231,-1.0873,2,1,3.3667,3.0813,6.0743,1,5
0.23006,1.6543,-0.85956,2.5436,0.37335,-2,-1,0.11226,2.174,8.0625,0,5
0.094465,-4.7078,1.1892,0.97824,1.7949,-1,-1,0.48419,6.7901,11.192,0,5
0.80315,-0.47928,-0.024249,-0.56672,0.078547,2,1,2.5122,2.0678,6.4116,0,6
0.59389,-2.3781,0.82954,-0.46542,0.20166,2,-1,1.1072,3.9594,13.682,2,4
0.31774,-2.1645,0.036237,0.36587,2.398,0,1,0.68712,6.2545,9.3791,1,6
-0.80481,4.6679,-0.3711,1.503,4.1186,1,-1,0.85157,6.1132,9.3256,2,3
0.23598,-2.8364,-0.74851,-0.67192,-0.15948,0,1,4.8746,5.0611,5.4439,1,5
-0.13665,3.3957,0.35423,-2.4601,-3.5548,0,-1,0.08857,3.3406,4.94,0,9
-0.91294,-3.9853,0.23074,-1.3718,1.174,2,1,0.60113,1.7384,2.3973,0,8
-0.093299,3.3443,-0.95444,2.4235,3.9573,-2,-1,1.6487,8.3029,10.395,1,7
0.38229,1.6809,1.3201,-0.59754,-1.9875,0,-1,0.43588,5.5224,11.526,2,2
0.90084,-1.3424,-1.8312,-0.44845,1.5363,0,-1,0.20457,3.01,6.2688,3,5
-0.15575,-2.7271,-0.55463,-0.023488,1.6751,1,-1,0.90243,3.2028,6.7447,0,3
-0.66793,-2.2466,-0.56239,-0.87896,0.36762,-2,-1,0.052469,2.864,11.249,2,5
-0.73824,0.33054,0.5583,0.61957,0.058209,0,-1,2.431,3.554,5.1585,1,3
0.34233,-0.53512,-0.49271,1.4625,4.5183,0,1,0.70673,3.8174,6.9138,3,7
-0.83908,-3.1656,-0.64962,-0.028309,3.7407,-1,-1,0.67261,7.4114,3.1162,4,4
0.40007,-3.9076,-0.92267,-0.53237,-1.6125,2,-1,0.02322,5.7353,7.9372,1,7
0.38224,4.0969,-0.60927,0.79488,1.5374,-2,-1,0.93589,2.4569,6.3048,1,4
0.15838,0.45679,0.16956,-2.1857,-3.4456,0,1,4.9517,3.8514,19.245,2,5
-0.47486,4.3349,-1.405,1.149,-2.1642,0,-1,0.10593,2.7548,25.18,1,3
0.51498,-0.65223,1.4602,-0.32425,0.82173,2,1,0.041506,7.3345,10.852,3,4
-0.93757,2.5336,0.05589,0.42079,5.6954,1,1,0.97956,9.6151,7.6632,1,6
-0.65479,2.2416,-1.5072,1.1514,1.95,2,1,0.2753,14.573,8.6353,1,5
-0.7078,-4.4503,-0.73767,-0.16968,-0.8527,0,1,0.87389,2.6604,5.5616,0,3
0.29467,1.4355,-0.42272,-1.3901,-2.6711,0,1,0.0050411,1.33,18.907,0,6
-0.0062781,-3.1293,-0.58042,-2.62,-2.1307,2,-1,0.10917,2.4885,8.0053,1,6
-0.21268,-0.76752,-1.434,0.14712,-0.48827,1,1,0.73169,0.89751,12.306,0,5
-0.77118,0.54788,0.182,-0.64947,4.7831,1,1,0.55817,3.276,2.88,2,6
-0.23018,-3.2082,-0.5622,0.22986,-0.2894,-1,1,0.30958,11.861,5.096,1,4
0.19605,1.8453,-0.33884,-1.6279,-0.63744,1,1,5.7806,4.6003,3.8072,2,3
0.91867,-0.30196,-1.7186,-1.0546,-0.67705,1,-1,0.10424,2.9854,18.649,1,6
0.042148,2.66,-0.59006,1.2108,5.3545,-1,1,1.4628,4.6707,14.301,0,4
-0.087294,-0.31301,1.1755,-1.8044,-0.92847,1,-1,0.034562,3.0789,7.5218,2,3
-0.88114,3.4295,-0.64137,-0.41055,0.068755,1,1,0.0016943,6.103,7.9509,0,5
0.7826,3.8124,-0.39906,1.634,2.3497,2,1,1.9763,6.131,7.7461,0,8
0.3163,-4.5604,0.86273,-1.3574,-0.4893,-2,-1,0.93853,10.753,6.9469,2,8
0.91382,-2.5227,0.15811,-0.74385,-1.6522,0,-1,0.0081264,5.5873,4.5304,1,4
-0.28579,3.013,0.63677,-2.1052,2.6428,1,-1,0.83067,3.0932,6.5685,0,2
